smiles,rdkit__qed,rdkit__SPS,rdkit__MolWt,rdkit__HeavyAtomMolWt,rdkit__ExactMolWt,rdkit__NumValenceElectrons,rdkit__NumRadicalElectrons,rdkit__MaxPartialCharge,rdkit__MinPartialCharge,rdkit__MaxAbsPartialCharge,rdkit__MinAbsPartialCharge,rdkit__FpDensityMorgan1,rdkit__FpDensityMorgan2,rdkit__FpDensityMorgan3,rdkit__LabuteASA,rdkit__TPSA,rdkit__FractionCSP3,rdkit__HeavyAtomCount,rdkit__NHOHCount,rdkit__NOCount,rdkit__NumAliphaticCarbocycles,rdkit__NumAliphaticHeterocycles,rdkit__NumAliphaticRings,rdkit__NumAmideBonds,rdkit__NumAromaticCarbocycles,rdkit__NumAromaticHeterocycles,rdkit__NumAromaticRings,rdkit__NumAtomStereoCenters,rdkit__NumBridgeheadAtoms,rdkit__NumHAcceptors,rdkit__NumHDonors,rdkit__NumHeteroatoms,rdkit__NumHeterocycles,rdkit__NumRotatableBonds,rdkit__NumSaturatedCarbocycles,rdkit__NumSaturatedHeterocycles,rdkit__NumSaturatedRings,rdkit__NumSpiroAtoms,rdkit__NumUnspecifiedAtomStereoCenters,rdkit__Phi,rdkit__RingCount,rdkit__MolLogP,rdkit__MolMR,rdkit__fr_Al_COO,rdkit__fr_Al_OH,rdkit__fr_Al_OH_noTert,rdkit__fr_ArN,rdkit__fr_Ar_COO,rdkit__fr_Ar_N,rdkit__fr_Ar_NH,rdkit__fr_Ar_OH,rdkit__fr_COO,rdkit__fr_COO2,rdkit__fr_C_O,rdkit__fr_C_O_noCOO,rdkit__fr_C_S,rdkit__fr_HOCCN,rdkit__fr_Imine,rdkit__fr_NH0,rdkit__fr_NH1,rdkit__fr_NH2,rdkit__fr_N_O,rdkit__fr_Ndealkylation1,rdkit__fr_Ndealkylation2,rdkit__fr_Nhpyrrole,rdkit__fr_SH,rdkit__fr_aldehyde,rdkit__fr_alkyl_carbamate,rdkit__fr_alkyl_halide,rdkit__fr_allylic_oxid,rdkit__fr_amide,rdkit__fr_amidine,rdkit__fr_aniline,rdkit__fr_aryl_methyl,rdkit__fr_azide,rdkit__fr_azo,rdkit__fr_barbitur,rdkit__fr_benzene,rdkit__fr_benzodiazepine,rdkit__fr_bicyclic,rdkit__fr_diazo,rdkit__fr_dihydropyridine,rdkit__fr_epoxide,rdkit__fr_ester,rdkit__fr_ether,rdkit__fr_furan,rdkit__fr_guanido,rdkit__fr_halogen,rdkit__fr_hdrzine,rdkit__fr_hdrzone,rdkit__fr_imidazole,rdkit__fr_imide,rdkit__fr_isocyan,rdkit__fr_isothiocyan,rdkit__fr_ketone,rdkit__fr_ketone_Topliss,rdkit__fr_lactam,rdkit__fr_lactone,rdkit__fr_methoxy,rdkit__fr_morpholine,rdkit__fr_nitrile,rdkit__fr_nitro,rdkit__fr_nitro_arom,rdkit__fr_nitro_arom_nonortho,rdkit__fr_nitroso,rdkit__fr_oxazole,rdkit__fr_oxime,rdkit__fr_para_hydroxylation,rdkit__fr_phenol,rdkit__fr_phenol_noOrthoHbond,rdkit__fr_phos_acid,rdkit__fr_phos_ester,rdkit__fr_piperdine,rdkit__fr_piperzine,rdkit__fr_priamide,rdkit__fr_prisulfonamd,rdkit__fr_pyridine,rdkit__fr_quatN,rdkit__fr_sulfide,rdkit__fr_sulfonamd,rdkit__fr_sulfone,rdkit__fr_term_acetylene,rdkit__fr_tetrazole,rdkit__fr_thiazole,rdkit__fr_thiocyan,rdkit__fr_thiophene,rdkit__fr_unbrch_alkane,rdkit__fr_urea,pka__num_basic_sites,pka__num_acidic_sites,pka__num_ionizable_sites,pka__has_basic_site,pka__has_acidic_site,pka__is_amphoteric,pka__most_basic_pka,pka__most_acidic_pka,pka__logd_ph,pka__logp_wildman_crippen,pka__logd_estimate,pka__fraction_neutral,pka__base_site_pka_min,pka__base_site_pka_max,pka__base_site_pka_mean,pka__base_site_pka_std,pka__base_site_pka_sum,pka__base_site_pka_range,pka__acid_site_pka_min,pka__acid_site_pka_max,pka__acid_site_pka_mean,pka__acid_site_pka_std,pka__acid_site_pka_sum,pka__acid_site_pka_range,pka__warning_count,pka__warning_multiple_basic_sites,pka__warning_multiple_acidic_sites,pka__warning_amphoteric,pka__warning_fraction_neutral_clamped,pka__warning_fraction_neutral_tiny,pka__base_site_pka_rank_1,pka__base_site_pka_rank_2,pka__base_site_pka_rank_3,pka__base_site_pka_rank_4,pka__base_site_pka_rank_5,pka__base_site_pka_rank_6,pka__base_site_pka_rank_7,pka__acid_site_pka_rank_1,pka__acid_site_pka_rank_2,pka__acid_site_pka_rank_3,pka__acid_site_pka_rank_4,pka__acid_site_pka_rank_5,pka__acid_site_pka_rank_6,pka__acid_site_pka_rank_7,pka__acid_site_pka_rank_8,pka__acid_site_pka_rank_9,pka__acid_site_pka_rank_10,pka__acid_site_pka_rank_11,pka__acid_site_pka_rank_12,pka__acid_site_pka_rank_13,pka__acid_site_pka_rank_14,pka__acid_site_pka_rank_15,pka__acid_site_pka_rank_16,pka__acid_site_pka_rank_17,pka__acid_site_pka_rank_18,pka__acid_site_pka_rank_19,pka__acid_site_pka_rank_20,pka__acid_site_pka_rank_21,pka__acid_site_pka_rank_22,pka__acid_site_pka_rank_23
CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1,0.6798513507801957,16.8,315.87400000000014,293.69800000000004,315.128444384,112.0,0.0,0.2258556879054293,-0.3529087280653397,0.3529087280653397,0.2258556879054293,1.2,1.85,2.4,129.64525273369193,44.290000000000006,0.6923076923076923,20.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,7.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,5.3456235652484585,2.0,2.4240000000000004,87.29170000000005,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,1,1,1,6.8636,13.8317,7.4,2.424,2.3131,0.7747,4.8618,6.8636,6.1603,0.7430585871921541,30.8015,2.0018,13.8317,13.8317,13.8317,0.0,13.8317,0.0,2,1,0,1,0,0,6.8636,6.7737,6.4702,5.8322,4.8618,,,13.8317,,,,,,,,,,,,,,,,,,,,,,
CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O,0.7390004474159406,11.26086956521739,320.3930000000001,296.201,320.184840628,126.0,0.0,0.3322337496359126,-0.3172058760963127,0.3322337496359126,0.3172058760963127,1.0869565217391304,1.6956521739130437,2.260869565217391,134.11001603336598,78.89,0.625,23.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,5.519863223794269,2.0,1.5488999999999995,88.75000000000004,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4,0,4,1,0,0,2.5518,,7.4,1.5489,1.5489,1.0,1.5362,2.5518,2.0895,0.3928193923420788,8.358,1.0156,,,,,0.0,,1,1,0,0,0,0,2.5518,2.3509,1.9191,1.5362,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.5384628262372215,11.071428571428571,194.194,184.114,194.08037556,74.0,0.0,0.3317034326359889,-0.3278634660994821,0.3317034326359889,0.3278634660994821,1.1428571428571428,1.7857142857142858,2.4285714285714284,79.02895701814934,61.82,0.375,14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6022588528257544,2.0,-1.0293,51.19600000000001,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,4,1,0,0,2.3832,,7.4,-1.0293,-1.0293,1.0,1.9942,2.3832,2.154575,0.1482981856766966,8.6183,0.389,,,,,0.0,,1,1,0,0,0,0,2.3832,2.1823,2.0586,1.9942,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cnc2c1c(=O)[nH]c(=O)n2C,0.5624722357827984,10.923076923076923,180.167,172.10299999999998,180.064725496,68.0,0.0,0.329317287720985,-0.3278697741177671,0.329317287720985,0.3278697741177671,1.3846153846153846,2.076923076923077,2.769230769230769,72.4540434171574,72.68,0.2857142857142857,13.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3870167874115924,2.0,-1.0397,46.575700000000005,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,1,1,1,2.6021,9.9621,7.4,-1.0397,-1.0409,0.9973,2.1631,2.6021,2.319333333333333,0.2003135264750957,6.958,0.439,9.9621,9.9621,9.9621,0.0,9.9621,0.0,2,1,0,1,0,0,2.6021,2.1928,2.1631,,,,,9.9621,,,,,,,,,,,,,,,,,,,,,,
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.7132465100276424,13.176470588235292,238.247,224.135,238.106590308,92.0,0.0,0.3317034348950534,-0.391558536611121,0.391558536611121,0.3317034348950534,1.3529411764705883,2.0,2.588235294117647,96.55307499913856,82.05000000000001,0.5,17.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,7.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.6225118625613715,2.0,-1.1855,61.895800000000015,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,5,1,1,1,2.4151,13.8652,7.4,-1.1855,-1.1855,1.0,1.6117,2.4151,2.062025,0.2902311438750156,8.2481,0.8033999999999999,13.8652,13.8652,13.8652,0.0,13.8652,0.0,2,1,0,1,0,0,2.4151,2.1594,2.0619,1.6117,,,,13.8652,,,,,,,,,,,,,,,,,,,,,,
Cn1c(=O)[nH]c2ncn(C)c2c1=O,0.5624722357827983,10.923076923076923,180.167,172.10299999999998,180.064725496,68.0,0.0,0.329317640502224,-0.3278696850286955,0.329317640502224,0.3278696850286955,1.3846153846153846,2.076923076923077,2.769230769230769,72.45404341715741,72.68,0.2857142857142857,13.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3870167874115924,2.0,-1.039700000000001,46.57570000000001,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,1,1,1,2.4161,8.515,7.4,-1.0397,-1.0718,0.9287,1.9705,2.4161,2.1977666666666664,0.1820250776373654,6.593299999999999,0.4456000000000002,8.515,8.515,8.515,0.0,8.515,0.0,2,1,0,1,0,0,2.4161,2.2067,1.9705,,,,,8.515,,,,,,,,,,,,,,,,,,,,,,
CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,0.7013021020172975,11.61111111111111,251.29,234.154,251.138224784,98.0,0.0,0.3317034348564966,-0.3234313290578412,0.3317034348564966,0.3234313290578412,1.2222222222222223,1.8888888888888888,2.5,103.88361703154251,65.06,0.5454545454545454,18.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.080042386205516,2.0,-1.004699999999999,68.76900000000002,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,1,0,0,8.7076,,7.4,-1.0047,-2.3332,0.0469,3.5457,8.7076,5.040159999999999,1.8989696096567732,25.2008,5.161899999999999,,,,,0.0,,1,1,0,0,0,0,8.7076,4.7896,4.546,3.6119,3.5457,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C,0.758533826950547,11.65,279.344,258.176,279.16952491200004,110.0,0.0,0.3317034348564966,-0.3234309026026529,0.3317034348564966,0.3234309026026529,1.15,1.8,2.4,116.61350126033574,65.06,0.6153846153846154,20.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.079308015918531,2.0,-0.2244999999999988,78.00300000000003,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,1,0,0,9.2797,,7.4,-0.2245,-2.1099,0.013,4.6928,9.2797,6.01626,1.6783271130503732,30.0813,4.5869,,,,,0.0,,1,1,0,0,0,0,9.2797,5.8715,5.2767,4.9606,4.6928,,,,,,,,,,,,,,,,,,,,,,,,,
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,0.7558843983930713,12.227272727272728,292.382,272.222,292.15756326,112.0,0.0,0.0968771593913334,-0.3865420633697061,0.3865420633697061,0.0968771593913334,0.9090909090909092,1.5909090909090908,2.227272727272727,130.43837362996365,38.05,0.2105263157894736,22.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,3.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,4.660875419084325,3.0,3.401900000000002,87.47880000000005,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,1,1,6.981,13.0886,7.4,3.4019,3.2617,0.7241,2.5181,6.981,4.74955,2.23145,9.4991,4.462899999999999,13.0886,13.0886,13.0886,0.0,13.0886,0.0,2,1,0,1,0,0,6.981,2.5181,,,,,,13.0886,,,,,,,,,,,,,,,,,,,,,,
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0.6395257442251707,35.84375,429.6040000000001,394.3240000000002,429.26677936,168.0,0.0,0.1558041091928166,-0.3776612068106211,0.3776612068106211,0.1558041091928166,1.09375,1.84375,2.53125,192.137355986436,40.54,0.5517241379310345,32.0,1.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,5.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,5.134627537221039,5.0,5.406500000000006,129.4318,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,1,5.2987,12.8862,7.4,5.4065,5.4031,0.9921,5.2987,5.2987,5.2987,0.0,5.2987,0.0,12.8862,12.8862,12.8862,0.0,12.8862,0.0,1,0,0,1,0,0,5.2987,,,,,,,12.8862,,,,,,,,,,,,,,,,,,,,,,
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H](CN1CCCC1)c1ccccc1,0.7042430797577653,15.807692307692308,391.3420000000002,367.1500000000002,390.126568748,138.0,0.0,0.2267925935267073,-0.3371310332664503,0.3371310332664503,0.2267925935267073,1.0769230769230769,1.7692307692307692,2.423076923076923,165.05486709581507,23.550000000000004,0.3809523809523809,26.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,5.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,6.575372019888624,3.0,4.831400000000004,107.79300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,8.723,,7.4,4.8314,3.4882,0.0454,8.723,8.723,8.723,0.0,8.723,0.0,,,,,0.0,,0,0,0,0,0,0,8.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C(=O)Cc1ccccc1N)[C@@H](CN1CC[C@@H](O)C1)c1ccccc1,0.7803344846714313,18.615384615384617,353.46600000000007,326.2500000000001,353.210327104,138.0,0.0,0.2268723456296869,-0.3984934921524461,0.3984934921524461,0.2268723456296869,1.2307692307692308,1.9230769230769231,2.576923076923077,154.58245909126046,69.8,0.3809523809523809,26.0,3.0,5.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,4.0,2.0,5.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,5.909193580194491,3.0,2.0775999999999994,103.57520000000002,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,5,1,1,1,7.883,13.6995,7.4,2.0776,1.4711,0.2475,5.804,7.883,6.843500000000001,1.0395,13.687,2.079,13.6995,13.8855,13.7615,0.0876812408671318,41.2845,0.1859999999999999,3,1,1,1,0,0,7.883,5.804,,,,,,13.6995,13.6995,13.8855,,,,,,,,,,,,,,,,,,,,
O=C(CN1CCCC1=O)NNC(=O)CN1CCCC1=O,0.6052901840800774,18.6,282.3,264.15599999999995,282.132805056,110.0,0.0,0.257491049718845,-0.333308717313458,0.333308717313458,0.257491049718845,0.85,1.25,1.55,115.97756810716668,98.82,0.6666666666666666,20.0,2.0,8.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,8.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,4.541750973278796,2.0,-1.6213999999999968,67.91340000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,1,1,1,5.0049,10.5884,7.4,-1.6214,-1.6234,0.9953,5.0049,5.0049,5.0049,0.0,10.0098,0.0,10.5884,10.5885,10.58845,4.999999999988347e-05,21.1769,9.999999999976694e-05,3,1,1,1,0,0,5.0049,5.0049,,,,,,10.5884,10.5885,,,,,,,,,,,,,,,,,,,,,
O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0.4625908977926434,15.892857142857142,397.5190000000002,373.32700000000017,397.162411608,146.0,0.0,0.1778375515235839,-0.3305588288559982,0.3305588288559982,0.1778375515235839,1.1071428571428572,1.8214285714285716,2.571428571428572,168.5332610422708,41.03,0.3636363636363636,28.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,4.0,1.0,6.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,5.686734963659541,4.0,5.137990000000005,111.79820000000004,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,5,1,1,1,8.9402,10.884,7.4,5.138,3.5853,0.028,1.3526,8.9402,5.125875,2.6833774011262377,20.5035,7.587600000000001,10.884,10.884,10.884,0.0,10.884,0.0,2,1,0,1,0,0,8.9402,5.1906,5.0201,1.3526,,,,10.884,,,,,,,,,,,,,,,,,,,,,,
