smiles	match_method	chembl_id	n_activities	include_activities_in_tool
C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O	chembl_parent	CHEMBL719	417	False
C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O	chembl_parent	CHEMBL719	417	False
C/C(=C\C(=O)c1ccc(Br)cc1)NCc1ccc2c(c1)OCO2	chembl_parent	CHEMBL3196775	15	True
C/C(=C\C(=O)c1ccc(Cl)cc1)NCc1ccc2c(c1)OCO2	chembl_parent	CHEMBL3199351	16	True
C/C(=C\C(=O)c1ccccc1)Nc1ccc(Br)c(Cl)c1	chembl_parent	CHEMBL3213666	19	True
C/C(=C\C(C)CC(C)CC(C)C)C1CC(=O)OC1=O	chembl_parent	CHEMBL1878108	1	True
C/C(=C\C1CCCCC1)C(NC(=O)c1ccc(C(F)(F)F)cc1)c1ccc(-c2ccccc2)cc1	chembl_parent	CHEMBL1486930	12	True
C/C(=C\C1CCCCC1)C(NC(=O)c1cccnc1)c1ccc(-c2ccccc2)cc1	chembl_parent	CHEMBL1481465	12	True
C/C(=C\C=C/[C@@H](C)C(=O)O)[C@H]1CN[C@H](C(=O)O)[C@@H]1CC(=O)O	chembl_parent	CHEMBL1377519	12	True
C/C(=C\[C@@H](N)C(=O)O)CP(=O)(O)O	chembl_parent	CHEMBL189477	12	True
C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C	chembl_parent	CHEMBL275311	353	False
C/C(=C\c1ccc(Cl)cc1)C(C)(C)C(=O)O	chembl_parent	CHEMBL1336185	65	False
C/C(=C\c1ccc(N(C)C)cc1)[N+](=O)[O-]	chembl_parent	CHEMBL1299997	89	False
C/C(=C\c1ccccc1)[N+](=O)[O-]	chembl_parent	CHEMBL3188060	1	True
C/C(=C\c1ccco1)C1C(C#N)=C(N)Oc2n[nH]c(-c3ccccc3)c21	chembl_parent	CHEMBL1420830	31	False
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1	chembl_parent	CHEMBL1201752	92	False
C/C(=N/NC(=O)Cc1cccn1C)c1ccccc1	chembl_parent	CHEMBL3213029	10	True
C/C(=N/NC(=O)c1ccc(C)s1)c1cccc(NC(=O)COc2ccc(Cl)cc2C)c1	chembl_parent	CHEMBL3210395	21	True
C/C(=N/NC(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1)c1ccccc1	chembl_parent	CHEMBL3194535	19	True
C/C(=N/NC(=O)c1cccs1)c1ccc(NC(=O)COc2ccc(Cl)cc2Cl)cc1	chembl_parent	CHEMBL3208032	29	False
C/C(=N/NC(=O)c1ccncc1)C(=O)O	chembl_parent	CHEMBL3187728	6	True
C/C(=N/NC(=O)c1ccncc1)c1ccccc1Cl	chembl_parent	CHEMBL1529879	7	True
C/C(=N/NC1=NCCN1)c1cn(C2=NCCN2)nc1C	chembl_parent	CHEMBL1742945	0	True
C/C(=N/NS(=O)(=O)c1ccc(C)cc1)P(=O)(O)O	chembl_parent	CHEMBL1358553	6	True
C/C(=N/NS(=O)(=O)c1ccc(C)cc1)c1cccc(NC(=O)c2cccc(Cl)c2)c1	chembl_parent	CHEMBL3198835	20	True
C/C(=N/Nc1ccc2ccccc2n1)c1ccccc1O	chembl_parent	CHEMBL1372850	15	True
C/C(=N/Nc1nc(C)cc(=O)[nH]1)C(=O)O	chembl_parent	CHEMBL1398175	64	False
C/C(=N/O)[C@@H]1C[C@H](CC(=O)O)C1(C)C	chembl_parent	CHEMBL1741407	5	True
C/C(=N/O)c1ccc2cc(Br)c3ccccc3c2c1	chembl_parent	CHEMBL1611220	8	True
C/C(=N/O)c1cn(-c2ncc(C(F)(F)F)cc2Cl)c(C)n1	chembl_parent	CHEMBL3197875	13	True
C/C(=N/OC(=O)c1ccc(F)cc1)c1ccc(C)cc1	chembl_parent	CHEMBL3209815	10	True
C/C(=N/OC(=O)c1cccc(Cl)c1)c1nccs1	chembl_parent	CHEMBL3208809	11	True
C/C(=N/S(=O)(=O)c1ccc(Cl)c(Cl)c1)OCC(C)(C)C	chembl_parent	CHEMBL1741420	64	False
C/C(=N\Cc1ccccc1)c1ccccc1O	chembl_parent	CHEMBL3989813	0	True
C/C(=N\N1CCN(C2c3ccccc3-c3ccccc32)CC1)c1cccnc1	chembl_parent	CHEMBL3195867	20	True
C/C(=N\N1CCN(C2c3ccccc3-c3ccccc32)CC1)c1ccncc1	chembl_parent	CHEMBL3212521	19	True
C/C(=N\N=C(c1ccccc1)c1ccccc1)c1cccs1	chembl_parent	CHEMBL3193784	13	True
C/C(=N\N=C1\NC(=O)CC(C(=O)O)S1)c1cccs1	chembl_parent	CHEMBL3189389	9	True
C/C(=N\NC(=O)C1CC1c1ccccc1)c1cccs1	chembl_parent	CHEMBL3209398	10	True
C/C(=N\NC(=O)CC1N=C(Cc2ccccc2)NNC1=O)c1ccc(Cl)cc1Cl	chembl_parent	CHEMBL3199657	20	True
C/C(=N\NC(=O)COc1ccc([N+](=O)[O-])cc1)C(C)(C)C	chembl_parent	CHEMBL3214150	11	True
C/C(=N\NC(=O)CSCc1ccc(Cl)cc1)c1ccc2c(c1)OCCO2	chembl_parent	CHEMBL3192627	22	True
C/C(=N\NC(=O)Cc1ccc(Cl)cc1)c1ccccn1	chembl_parent	CHEMBL1964464	61	False
C/C(=N\NC(=O)Cc1ccccc1)c1cccs1	chembl_parent	CHEMBL3210631	13	True
C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)[O-]	chembl_parent	CHEMBL1907209	1	True
C/C(=N\NC(=O)c1[nH]c2c([N+](=O)[O-])cc(C)cc2c1-c1ccccc1)c1cccnc1	chembl_parent	CHEMBL3199738	22	True
C/C(=N\NC(=O)c1ccc(Br)cc1)c1ccccc1	chembl_parent	CHEMBL3189672	29	False
C/C(=N\NC(=O)c1ccc(Cl)cc1)c1ccc(Br)s1	chembl_parent	CHEMBL3213682	21	True
C/C(=N\NC(=O)c1ccc(Cl)cc1)c1cccc(NC(=O)C(C)C)c1	chembl_parent	CHEMBL3196801	16	True
C/C(=N\NC(=O)c1cccc(Br)c1)c1ccc(Br)cc1	chembl_parent	CHEMBL3190163	17	True
C/C(=N\NC(=O)c1cccc(C)c1)c1cccc(NC(=O)c2ccco2)c1	chembl_parent	CHEMBL3212613	17	True
C/C(=N\NC(=O)c1cccc(Cl)c1)c1cccc(NC(=O)C(C)C)c1	chembl_parent	CHEMBL3193159	13	True
C/C(=N\NC(=O)c1cccc(F)c1)c1ccc(Br)s1	chembl_parent	CHEMBL3198070	24	True
C/C(=N\NC(=O)c1ccccc1C)c1ccc(NC(=O)c2cccs2)cc1	chembl_parent	CHEMBL3209279	26	False
C/C(=N\NC(=O)c1ccncc1)c1ccc2ccccc2c1O	chembl_parent	CHEMBL1526658	77	False
C/C(=N\NC(=S)Nc1ccc(F)cc1)C1CC1	chembl_parent	CHEMBL1981379	32	False
C/C(=N\NC(=S)Nc1cccc(C)c1)c1ccccc1	chembl_parent	CHEMBL1968402	39	False
C/C(=N\NC(N)=O)c1ccc(Cl)cc1	chembl_parent	CHEMBL3189338	14	True
C/C(=N\NC(N)=S)c1ccc[nH]1	chembl_parent	CHEMBL1741384	6	True
C/C(=N\Nc1ccc([N+](=O)[O-])cc1)c1cccc(N)c1	chembl_parent	CHEMBL1980031	46	False
C/C(=N\Nc1nc(-c2ccc(C)cc2)nc2ccccc12)c1ccc([N+](=O)[O-])cc1	chembl_parent	CHEMBL3209087	11	True
C/C(=N\Nc1nc(N)cc(Cl)n1)c1cccc([N+](=O)[O-])c1	chembl_parent	CHEMBL3192769	17	True
C/C(=N\Nc1nnc(-c2ccccc2)c(-c2ccccc2)n1)c1cccc([N+](=O)[O-])c1	chembl_parent	CHEMBL3208441	29	False
C/C(=N\Nc1nnc(C)c(=O)[nH]1)C(=O)O	chembl_parent	CHEMBL3212808	15	True
C/C(=N\O)[C@@H](C)NCC(C)(C)CN[C@H](C)/C(C)=N/O	chembl_parent	CHEMBL1615781	12	True
C/C(=N\O)[C@@H](C)[NH2+]CC(C)(C)C[NH2+][C@H](C)/C(C)=N/O	chembl_parent	CHEMBL1615781	12	True
C/C(=N\O)c1ccc(OCC(=O)N2CCCCC2)cc1	chembl_parent	CHEMBL1998966	6	True
C/C(=N\O)c1ccc2[nH]ccc2c1	chembl_parent	CHEMBL1891843	18	True
C/C(=N\O)c1cccc[n+]1Cc1ccccc1	chembl_parent	CHEMBL1331914	7	True
C/C(=N\OC(=O)NC(C)C)c1sc(-c2ccc(Cl)cc2)nc1C	chembl_parent	CHEMBL3199416	30	False
C/C(=N\OC(=O)NC(C)C)c1sc(-c2ccccc2)nc1C	chembl_parent	CHEMBL3191244	30	False
C/C(=N\OC(=O)NC1CCCCC1)c1sc(-c2ccccc2)nc1C	chembl_parent	CHEMBL3199347	42	False
C/C(=N\OC(=O)c1ccc(F)cc1)c1nccs1	chembl_parent	CHEMBL1092376	19	True
C/C(=N\OC(=O)c1cccc(C)c1)c1sc(-c2ccccc2)nc1C	chembl_parent	CHEMBL3211478	21	True
C/C(=N\OC(=O)c1ccccc1)c1cc(-c2ccc(Cl)cc2)no1	chembl_parent	CHEMBL3195612	25	False
C/C(=N\OC(=O)c1ccccc1F)c1nccs1	chembl_parent	CHEMBL1093717	18	True
C/C(=N\OCc1cccc(Cl)c1Cl)c1ccc(CC#N)s1	chembl_parent	CHEMBL3190590	25	False
C/C(=N\[N+](C)(C)C)c1ccc(C)c(C)c1	chembl_parent	CHEMBL1741570	5	True
C/C(=N\n1nnnc1Nc1ccccc1)c1ccc(N)cc1	chembl_parent	CHEMBL3211758	10	True
C/C(C=O)=C(/Cl)C(=O)O	chembl_parent	CHEMBL450290	1	True
C/C(C=O)=C/c1ccccc1	chembl_parent	CHEMBL1594090	10	True
C/C(CC(=O)NC1CCCC1)=N\NC(=O)Cc1cccs1	chembl_parent	CHEMBL3195854	10	True
C/C(CC(=O)NCCCN1CCOCC1)=N\NC(=O)COc1ccc(Cl)cc1	chembl_parent	CHEMBL3194695	14	True
C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1ccc(Cl)cc1	chembl_parent	CHEMBL3211853	10	True
C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1cccc2ccccc12	chembl_parent	CHEMBL3214445	8	True
C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1ccccc1	chembl_parent	CHEMBL3210202	8	True
C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)COc1cccc(C)c1	chembl_parent	CHEMBL3211571	16	True
C/C(CC(=O)Nc1cc(Cl)ccc1Cl)=N\NC(N)=S	chembl_parent	CHEMBL3196157	33	False
C/C(CC(=O)Nc1cccc2c1CCCC2)=N\NC(=O)c1ccccc1N	chembl_parent	CHEMBL3198645	21	True
C/C(CC(=O)Nc1ccccn1)=N\NC(=O)C(=O)Nc1cccc(Cl)c1C	chembl_parent	CHEMBL3213699	13	True
C/C(CC/C(C)=N/O)=N/O	chembl_parent	CHEMBL1396450	6	True
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C	chembl_parent	CHEMBL1451071	7	True
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](O)COCc1ccco1	chembl_parent	CHEMBL1493851	9	True
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](O)[C@H]1O[C@H]2OC(C)(C)O[C@H]2[C@@H]1O	chembl_parent	CHEMBL1456941	8	True
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21	chembl_parent	CHEMBL1417217	10	True
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCc2nc(C)c(C)cc21	chembl_parent	CHEMBL1552953	13	True
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1	chembl_parent	CHEMBL1742149	6	True
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1	chembl_parent	CHEMBL1375469	22	True
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cn([C@H]2COC[C@H]2O)nn1	chembl_parent	CHEMBL1414477	9	True
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C	chembl_parent	CHEMBL1338623	8	True
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1	chembl_parent	CHEMBL1455203	9	True
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)[C@@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O	chembl_parent	CHEMBL1591770	7	True
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21	chembl_parent	CHEMBL1316401	21	True
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21	chembl_parent	CHEMBL1515706	10	True
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1	chembl_parent	CHEMBL1554459	10	True
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@@H]2COC[C@@H]2O)nn1	chembl_parent	CHEMBL1741722	5	True
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C	chembl_parent	CHEMBL1554609	8	True
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1	chembl_parent	CHEMBL1529384	15	True
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)[C@@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O	chembl_parent	CHEMBL1376560	8	True
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21	chembl_parent	CHEMBL1552949	8	True
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21	chembl_parent	CHEMBL1556828	12	True
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1	chembl_parent	CHEMBL1552303	8	True
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@@H]2COC[C@@H]2O)nn1	chembl_parent	CHEMBL1407783	10	True
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1	chembl_parent	CHEMBL1435908	24	True
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C	chembl_parent	CHEMBL1532023	23	True
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](O)COCc1ccco1	chembl_parent	CHEMBL1561579	10	True
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](O)[C@@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O	chembl_parent	CHEMBL1517073	8	True
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21	chembl_parent	CHEMBL1591592	9	True
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21	chembl_parent	CHEMBL1475945	9	True
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1	chembl_parent	CHEMBL1476084	30	False
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cn([C@@H]2COC[C@@H]2O)nn1	chembl_parent	CHEMBL1473021	7	True
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1	chembl_parent	CHEMBL1372198	30	False
C/C(CCc1ccc2c(c1)OCO2)=N\N=C1\NC(=O)CC(C(=O)Nc2ccccc2)S1	chembl_parent	CHEMBL3197465	11	True
C/C(C[n+]1ccccc1)=N\N=C(N)N	chembl_parent	CHEMBL1555436	6	True
C/C(Cl)=C/CCl	chembl_parent	CHEMBL1477797	4	True
C/C(Cl)=C/CSc1nnc2n(N)c(=O)c3ccccc3n12	chembl_parent	CHEMBL1380031	10	True
C/C(Cl)=C\Cn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C	chembl_parent	CHEMBL1347671	9	True
C/C(Cn1nc([N+](=O)[O-])cc1C)=N\NC(=O)c1ccc(O)cc1O	chembl_parent	CHEMBL3211687	14	True
C/C(N)=C(/C#N)C(=O)CSc1nnc(COc2cc(C)ccc2C)o1	chembl_parent	CHEMBL3198027	13	True
C/C(O)=C(/C#N)C(=O)Nc1cc(Br)ccc1Br	chembl_parent	CHEMBL1357247	23	True
C/C=C(/C)C#N	chembl_parent	CHEMBL1884429	3	True
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12	chembl_parent	CHEMBL1999554	65	False
C/C=C(/CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4[C@H](C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C	chembl_parent	CHEMBL3184315	0	True
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1	chembl_parent	CHEMBL1018	165	False
C/C=C(C(=C/C)/c1ccc(OC(C)=O)cc1)\c1ccc(OC(C)=O)cc1	chembl_parent	CHEMBL3188355	8	True
C/C=C(C)/C=C/C=C(C)C	chembl_parent	CHEMBL2268552	32	False
C/C=C(\C)C(=O)OC/C=C(\C)CCC=C(C)C	chembl_parent	CHEMBL3186926	0	True
C/C=C(\C)C(=O)OC1[C@H](OC(C)=O)C2(CO)C(CC1(C)C)C1=CCC3C4(C)CCC(O[C@@H]5O[C@H](C(=O)O)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@](C)(CO)C4CCC3(C)[C@]1(C)C[C@H]2O	chembl_parent	CHEMBL1875956	3	True
C/C=C(\C)C(=O)OCC/C=C\CC	chembl_parent	CHEMBL3183070	0	True
C/C=C(\C)C(=O)OCCc1ccccc1	chembl_parent	CHEMBL3560718	0	True
C/C=C(\C)C(=O)OCc1ccccc1	chembl_parent	CHEMBL3186295	0	True
C/C=C(\C)C(=O)O[C@@H]1C(C)=C2[C@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(C)=O)C[C@@H](OC(=O)CCC)[C@@]1(O)[C@H]2OC(=O)[C@]1(C)O	chembl_parent	CHEMBL1355952	22	True
C/C=C(\C)C(C)=O	chembl_parent	CHEMBL3184903	1	True
C/C=C(\C)C=O	chembl_parent	CHEMBL53493	35	False
C/C=C/C(=O)N(CC)C(CC)C(=O)N(C)C	chembl_parent	CHEMBL2104177	0	True
C/C=C/C(=O)N(CCC)C(CC)C(=O)N(C)C	chembl_parent	CHEMBL2106529	0	True
C/C=C/C(=O)Oc1c(CCCCCC(C)C)cc([N+](=O)[O-])cc1[N+](=O)[O-]	chembl_parent	CHEMBL3187371	0	True
C/C=C/C/C=C\CCCCCCCCOC(C)=O	chembl_parent	CHEMBL3183149	0	True
C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1	chembl_parent	CHEMBL276568	0	True
C/C=C/C1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])c3ccc(O)cc3)[C@H]2SC1	chembl_parent	CHEMBL276568	0	True
C/C=C/C=C/C(=O)O	chembl_parent	CHEMBL250212	37	False
C/C=C/C=C/C(=O)[O-]	chembl_parent	CHEMBL250212	37	False
C/C=C/C=C/C=O	chembl_parent	CHEMBL1576086	72	False
C/C=C/C=C/CCCCCCCO	chembl_parent	CHEMBL3187120	0	True
C/C=C/C=C/CO	chembl_parent	CHEMBL3187813	0	True
C/C=C/CC#N	chembl_parent	CHEMBL1322495	7	True
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C	chembl_parent	CHEMBL160	4578	False
C/C=C/c1cc(OC)c(OC)cc1OC	chembl_parent	CHEMBL333306	65	False
C/C=C/c1ccc(OC)cc1	chembl_parent	CHEMBL452630	86	False
C/C=C/c1ccc2c(c1)OCO2	chembl_parent	CHEMBL487603	39	False
C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	chembl_parent	CHEMBL402063	175	False
C/C=C1/C[C@@H](C)[C@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23	chembl_parent	CHEMBL496894	19	True
C/C=C1\C(=O)C[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@@]12C	chembl_parent	CHEMBL1452876	13	True
C/C=C1\C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	chembl_parent	CHEMBL410683	118	False
C/C=C1\C[C@H](C)[C@@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23	chembl_parent	CHEMBL1599718	9	True
C/C=C1\C[N@@+]2(C)CC[C@@]34C(=C(C=O)[C@H]1C[C@H]32)Nc1ccccc14	chembl_parent	CHEMBL1318754	16	True
C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O	chembl_parent	CHEMBL343448	491	False
C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2	chembl_parent	CHEMBL395280	444	False
C/C=C\C(=O)N(CC)c1ccccc1C	chembl_parent	CHEMBL1445323	11	True
C/C=C\c1ccc(O)c(OC)c1	chembl_parent	CHEMBL445206	583	False
C/C=C\c1ccc(OCC)c(O)c1	chembl_parent	CHEMBL3187147	0	True
C/N=C(\NC#N)NCCSCc1nc[nH]c1C	chembl_parent	CHEMBL30	3074	False
C/N=C(\NC)NCc1ccccc1	chembl_parent	CHEMBL1201260	72	False
C1=C(CN2CCOCC2)COc2c1cccc2OC[C@@H]1CNCCO1	chembl_parent	CHEMBL58353	10	True
C1=CC2C3C=CC(C3)C2C1	chembl_parent	CHEMBL1570502	16	True
C1=CC2OC2C=C1	chembl_parent	CHEMBL297630	2	True
C1=CC2OC2c2ccc3c4c5c(cccc5cc3c21)C=C4	chembl_parent	CHEMBL153539	12	True
C1=CCC(c2ccccc2)CC1	chembl_parent	CHEMBL3185227	0	True
C1=CCC2CC=CC2C1	chembl_parent	CHEMBL3188771	0	True
C1=CCC=C1	chembl_parent	CHEMBL3188826	0	True
C1=CCCCC1	chembl_parent	CHEMBL16396	3	True
C1=CCN(Cc2ccccc2)C1	chembl_parent	CHEMBL223179	6	True
C1=COCCC1	chembl_parent	CHEMBL3184439	6	True
C1=Cc2c3ccc4ccccc4c3cc3cccc1c23	chembl_parent	CHEMBL153437	12	True
C1=Cc2cc3cccc4ccc5ccc1c2c5c43	chembl_parent	CHEMBL350278	1	True
C1=Cc2cccc(OCC3CNCCO3)c2C1	chembl_parent	CHEMBL2105022	78	False
C1=Cc2cccc3cccc1c23	chembl_parent	CHEMBL2132328	2	True
C1=Cc2ccccc2C1	chembl_parent	CHEMBL192812	5	True
C1C2OC2C2C1C1CC2C2OC12	chembl_parent	CHEMBL3184982	0	True
C1CC(CNC2CC2)CO1	chembl_parent	CHEMBL4534584	6	True
C1CC(COCC2CO2)CCC1COCC1CO1	chembl_parent	CHEMBL3184513	0	True
C1CC1	chembl_parent	CHEMBL1796999	22	True
C1CC2OC2CC1C1CO1	chembl_parent	CHEMBL1734307	6	True
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1	chembl_parent	CHEMBL75880	1986	False
C1CCC(C(C[C@@H]2CCCCN2)C2CCCCC2)CC1	chembl_parent	CHEMBL1592481	18	True
C1CCC(C(C[C@@H]2CCCC[NH2+]2)C2CCCCC2)CC1	chembl_parent	CHEMBL1592481	18	True
C1CCC(C2CCCCC2)CC1	chembl_parent	CHEMBL1231413	0	True
C1CCC(N=C(NC23CC4CC(CC(C4)C2)C3)N2CCOCC2)CC1	chembl_parent	CHEMBL333121	46	False
C1CCC(NC2CCCCC2)CC1	chembl_parent	CHEMBL1451838	16	True
C1CCC(SSC2CCCCC2)CC1	chembl_parent	CHEMBL3188833	2	True
C1CCC2(C1)C1C[NH+](CC3CC3)CC2C[NH+](CC2CC2)C1	chembl_parent	CHEMBL113461	23	True
C1CCC2(CCCCO2)OC1	chembl_parent	CHEMBL2135489	1	True
C1CCC2=NCCCN2CC1	chembl_parent	CHEMBL1489129	6	True
C1CCC2CCCCC2C1	chembl_parent	CHEMBL1491920	9	True
C1CCC2OC2C1	chembl_parent	CHEMBL1361659	4	True
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1	chembl_parent	CHEMBL155379	15	True
C1CCCC1	chembl_parent	CHEMBL1370850	2	True
C1CCCCC1	chembl_parent	CHEMBL15980	22	True
C1CCCCCCCCCCC1	chembl_parent	CHEMBL3185808	0	True
C1CCCNCC1	chembl_parent	CHEMBL1375444	8	True
C1CCCNCCC1	chembl_parent	CHEMBL3186488	0	True
C1CCN(CC[C@@H]2CCCCN2)CC1	chembl_parent	CHEMBL1742113	5	True
C1CCN(CN2CCCCC2)CC1	chembl_parent	CHEMBL3188373	0	True
C1CCN(c2nc3nonc3nc2N2CCCC2)C1	chembl_parent	CHEMBL1709177	10	True
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1	chembl_parent	CHEMBL1908847	784	False
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@H]2C1	chembl_parent	CHEMBL1328708	11	True
