smiles,pka__acid_site_pka_max,pka__acid_site_pka_mean,pka__acid_site_pka_min,pka__acid_site_pka_range,pka__acid_site_pka_rank_1,pka__acid_site_pka_rank_10,pka__acid_site_pka_rank_11,pka__acid_site_pka_rank_12,pka__acid_site_pka_rank_13,pka__acid_site_pka_rank_14,pka__acid_site_pka_rank_15,pka__acid_site_pka_rank_16,pka__acid_site_pka_rank_17,pka__acid_site_pka_rank_18,pka__acid_site_pka_rank_19,pka__acid_site_pka_rank_2,pka__acid_site_pka_rank_20,pka__acid_site_pka_rank_21,pka__acid_site_pka_rank_22,pka__acid_site_pka_rank_23,pka__acid_site_pka_rank_24,pka__acid_site_pka_rank_25,pka__acid_site_pka_rank_3,pka__acid_site_pka_rank_4,pka__acid_site_pka_rank_5,pka__acid_site_pka_rank_6,pka__acid_site_pka_rank_7,pka__acid_site_pka_rank_8,pka__acid_site_pka_rank_9,pka__acid_site_pka_std,pka__acid_site_pka_sum,pka__base_site_pka_max,pka__base_site_pka_mean,pka__base_site_pka_min,pka__base_site_pka_range,pka__base_site_pka_rank_1,pka__base_site_pka_rank_10,pka__base_site_pka_rank_11,pka__base_site_pka_rank_2,pka__base_site_pka_rank_3,pka__base_site_pka_rank_4,pka__base_site_pka_rank_5,pka__base_site_pka_rank_6,pka__base_site_pka_rank_7,pka__base_site_pka_rank_8,pka__base_site_pka_rank_9,pka__base_site_pka_std,pka__base_site_pka_sum,pka__fraction_neutral,pka__has_acidic_site,pka__has_basic_site,pka__is_amphoteric,pka__logd_estimate,pka__logd_ph,pka__logp_wildman_crippen,pka__most_acidic_pka,pka__most_basic_pka,pka__num_acidic_sites,pka__num_basic_sites,pka__num_ionizable_sites,pka__warning_amphoteric,pka__warning_count,pka__warning_fraction_neutral_clamped,pka__warning_fraction_neutral_tiny,pka__warning_multiple_acidic_sites,pka__warning_multiple_basic_sites,rdkit__ExactMolWt,rdkit__FractionCSP3,rdkit__HeavyAtomCount,rdkit__HeavyAtomMolWt,rdkit__LabuteASA,rdkit__MaxAbsPartialCharge,rdkit__MaxPartialCharge,rdkit__MinAbsPartialCharge,rdkit__MinPartialCharge,rdkit__MolLogP,rdkit__MolWt,rdkit__NHOHCount,rdkit__NOCount,rdkit__NumAliphaticCarbocycles,rdkit__NumAliphaticHeterocycles,rdkit__NumAliphaticRings,rdkit__NumAromaticCarbocycles,rdkit__NumAromaticHeterocycles,rdkit__NumAromaticRings,rdkit__NumHAcceptors,rdkit__NumHDonors,rdkit__NumHeteroatoms,rdkit__NumRotatableBonds,rdkit__NumSaturatedCarbocycles,rdkit__NumSaturatedHeterocycles,rdkit__NumSaturatedRings,rdkit__RingCount,rdkit__TPSA,rdkit__fr_Al_COO,rdkit__fr_Al_OH,rdkit__fr_Al_OH_noTert,rdkit__fr_ArN,rdkit__fr_Ar_COO,rdkit__fr_Ar_N,rdkit__fr_Ar_NH,rdkit__fr_Ar_OH,rdkit__fr_COO,rdkit__fr_COO2,rdkit__fr_C_O,rdkit__fr_C_O_noCOO,rdkit__fr_C_S,rdkit__fr_HOCCN,rdkit__fr_Imine,rdkit__fr_NH0,rdkit__fr_NH1,rdkit__fr_NH2,rdkit__fr_N_O,rdkit__fr_Ndealkylation1,rdkit__fr_Ndealkylation2,rdkit__fr_Nhpyrrole,rdkit__fr_SH,rdkit__fr_aldehyde,rdkit__fr_alkyl_carbamate,rdkit__fr_alkyl_halide,rdkit__fr_allylic_oxid,rdkit__fr_amide,rdkit__fr_amidine,rdkit__fr_aniline,rdkit__fr_aryl_methyl,rdkit__fr_azide,rdkit__fr_azo,rdkit__fr_barbitur,rdkit__fr_benzene,rdkit__fr_benzodiazepine,rdkit__fr_bicyclic,rdkit__fr_diazo,rdkit__fr_dihydropyridine,rdkit__fr_epoxide,rdkit__fr_ester,rdkit__fr_ether,rdkit__fr_furan,rdkit__fr_guanido,rdkit__fr_halogen,rdkit__fr_hdrzine,rdkit__fr_hdrzone,rdkit__fr_imidazole,rdkit__fr_imide,rdkit__fr_isocyan,rdkit__fr_isothiocyan,rdkit__fr_ketone,rdkit__fr_ketone_Topliss,rdkit__fr_lactam,rdkit__fr_lactone,rdkit__fr_methoxy,rdkit__fr_morpholine,rdkit__fr_nitrile,rdkit__fr_nitro,rdkit__fr_nitro_arom,rdkit__fr_nitro_arom_nonortho,rdkit__fr_nitroso,rdkit__fr_oxazole,rdkit__fr_oxime,rdkit__fr_para_hydroxylation,rdkit__fr_phenol,rdkit__fr_phenol_noOrthoHbond,rdkit__fr_phos_acid,rdkit__fr_phos_ester,rdkit__fr_piperdine,rdkit__fr_piperzine,rdkit__fr_priamide,rdkit__fr_prisulfonamd,rdkit__fr_pyridine,rdkit__fr_quatN,rdkit__fr_sulfide,rdkit__fr_sulfonamd,rdkit__fr_sulfone,rdkit__fr_term_acetylene,rdkit__fr_tetrazole,rdkit__fr_thiazole,rdkit__fr_thiocyan,rdkit__fr_thiophene,rdkit__fr_unbrch_alkane,rdkit__fr_urea,rdkit__qed
CC(=O)N[C@@H](CC(=O)O)C(=O)O,13.6327,6.669,3.0522,10.5805,3.0522,,,,,,,,,,,3.3221,,,,,,,13.6327,,,,,,,4.925312157281676,20.007,,,,,,,,,,,,,,,,,0.0,0.0,1,0,0,-5.2974,7.4,-0.9496,3.0522,,3,0,3,0,1,0,0,1,0,175.048072388,0.5,12.0,166.06799999999998,68.18685758794393,0.4811614657650901,0.3263112564139486,0.3263112564139486,-0.4811614657650901,-0.9496,175.14,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,103.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106757441982883
ClCc1ccccn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7508,3.7508,3.7508,0.0,3.7508,,,,,,,,,,,0.0,3.7508,0.9998,0,1,0,1.8203,7.4,1.8204,,3.7508,0,1,1,0,0,0,0,0,0,127.018876872,0.1666666666666666,8.0,121.52599999999998,53.31925944172176,0.260041383766183,0.0646817833555652,0.0646817833555652,-0.260041383766183,1.8204,127.57399999999996,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,12.89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5247639189605451
CC(=O)N[C@@H]1[C@@H](O[C@H](C)C(=O)O)[C@H](O)[C@@H](CO)O[C@@H]1O,12.6479,10.25732,3.6383,9.0096,3.6383,,,,,,,,,,,11.6582,,,,,,,11.6629,11.6793,12.6479,,,,,3.331259387318856,51.2866,,,,,,,,,,,,,,,,,0.0,0.0002,1,0,0,-6.342,7.4,-2.5802,3.6383,,5,0,5,0,1,0,0,1,0,293.111066568,0.8181818181818182,20.0,274.12,114.6597728697598,0.4793282626265894,0.3320358581144602,0.3320358581144602,-0.4793282626265894,-2.5801999999999974,293.272,5.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,5.0,9.0,5.0,0.0,1.0,1.0,1.0,145.55,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3713423944461942
C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1,12.7176,12.49698888888889,12.1354,0.5821999999999985,12.1354,,,,,,,,,,,12.301,,,,,,,12.4319,12.464,12.5705,12.5796,12.6288,12.6441,12.7176,0.1746095927391822,112.4729,10.5568,10.5568,10.5568,0.0,10.5568,,,,,,,,,,,0.0,10.5568,0.0007,1,1,1,-3.0019,7.4,0.1552,12.1354,10.5568,9,1,10,1,2,0,0,1,0,867.4980206359999,0.9555555555555556,61.0,794.4869999999999,358.6438294643416,0.393566515090804,0.1868915753544334,0.1868915753544334,-0.393566515090804,0.1552000000000071,868.0709999999999,9.0,16.0,4.0,5.0,9.0,0.0,0.0,0.0,16.0,9.0,16.0,8.0,3.0,5.0,8.0,9.0,240.69,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477317918391238
c1ccc2nc(N3CCNCC3)ccc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.6936,7.398866666666667,6.5656,2.128,8.6936,,,6.9374,6.5656,,,,,,,0.9280120736762474,22.1966,0.0484,0,1,0,0.3293,7.4,1.6444,,8.6936,0,3,3,0,1,0,0,0,1,213.12659748,0.3076923076923077,16.0,198.164,95.09634879004732,0.3540522503224938,0.1288313626125434,0.1288313626125434,-0.3540522503224938,1.6444,213.284,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,28.160000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7803158809534645
COc1c2ccoc2nc2c(OC)c(OC[C@@H](O)C(C)(C)O)ccc12,13.82,13.776,13.732,0.0880000000000009,13.732,,,,,,,,,,,13.82,,,,,,,,,,,,,,0.0440000000000004,27.552,5.9835,5.9835,5.9835,0.0,5.9835,,,,,,,,,,,0.0,5.9835,0.9631,1,1,1,2.4925,7.4,2.5088,13.732,5.9835,2,1,3,1,2,0,0,1,0,347.136887392,0.3888888888888889,25.0,326.19900000000007,144.29240742167963,0.4952047490194601,0.2298272974838833,0.2298272974838833,-0.4952047490194601,2.5088,347.3670000000001,2.0,7.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,2.0,7.0,6.0,0.0,0.0,0.0,3.0,94.18000000000002,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7073222707439489
CN1CCc2cc3c(cc2[C@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0521,6.0521,6.0521,0.0,6.0521,,,,,,,,,,,0.0,6.0521,0.957,0,1,0,2.5656,7.4,2.5847,,6.0521,0,1,1,0,0,0,0,0,0,367.105587264,0.35,27.0,350.22100000000006,154.8737915443985,0.4535847265678985,0.3426900279255059,0.3426900279255059,-0.4535847265678985,2.5847,367.3570000000002,0.0,7.0,0.0,4.0,4.0,2.0,0.0,2.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,6.0,66.46000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7179051230598081
COc1cc2ccc(=O)oc2cc1O,7.9047,7.9047,7.9047,0.0,7.9047,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.9047,,,,,,,,,,,,,,,,,0.0,0.7617,1,0,0,1.389,7.4,1.5072,7.9047,,1,0,1,0,0,0,0,0,0,192.042258736,0.1,14.0,184.106,79.3521276713845,0.5041615070645267,0.3356925746973191,0.3356925746973191,-0.5041615070645267,1.5071999999999997,192.17,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,59.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954481635264226
O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.2557,8.24145,6.2272,4.028499999999999,10.2557,,,6.2272,,,,,,,,2.01425,16.4829,0.0014,0,1,0,-2.3013,7.4,0.555,,10.2557,0,2,2,0,1,0,0,0,1,190.110613068,0.5454545454545454,14.0,176.13399999999996,82.75039725001179,0.3157226764436318,0.2502318951828206,0.2502318951828206,-0.3157226764436318,0.5549999999999999,190.246,1.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,34.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481364433522537
C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,13.9089,13.9089,13.9089,0.0,13.9089,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.9089,,,,,,,,,,,,,,,,,0.0,1.0,1,0,0,3.9591,7.4,3.9591,13.9089,,1,0,1,0,0,0,0,0,0,290.2245802,0.9473684210526316,21.0,260.20699999999994,128.24064032509136,0.3931197276586113,0.1385552844167547,0.1385552844167547,-0.3931197276586113,3.959100000000003,290.447,1.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,4.0,0.0,4.0,4.0,37.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7329727353787588
CCN1C[C@]2(C)CC[C@H](OC)[C@@]34C1[C@]1(OCO[C@@]15C[C@H](OC)[C@H]1C[C@]3(O)[C@@H]5[C@H]1OC)[C@@H](OC(C)=O)[C@H]24,12.9946,12.9946,12.9946,0.0,12.9946,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.9946,6.7468,6.7468,6.7468,0.0,6.7468,,,,,,,,,,,0.0,6.7468,0.8182,1,1,1,1.2627,7.4,1.3499,12.9946,6.7468,1,1,2,1,1,0,0,0,0,507.2832172719999,0.9629629629629628,36.0,466.2960000000003,212.5837888269212,0.4589386327589249,0.302519910723388,0.302519910723388,-0.4589386327589249,1.3499000000000017,507.6240000000003,1.0,9.0,5.0,2.0,7.0,0.0,0.0,0.0,9.0,1.0,9.0,5.0,5.0,2.0,7.0,7.0,95.92000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5534247995043629
Cc1ccc(/N=N/c2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c(C)c1,5.4828,1.612466666666667,-0.4092,5.892,-0.4092,,,,,,,,,,,-0.2362,,,,,,,5.4828,,,,,,,2.73765012779614,4.837400000000001,,,,,,,,,,,,,,,,,0.0,0.0,1,0,0,-3.7382,7.4,4.071,-0.4092,,3,0,3,0,2,0,1,1,0,436.0398928519999,0.1111111111111111,29.0,420.3390000000002,166.39832970285573,0.5043012310665752,0.2978230083139975,0.2978230083139975,-0.5043012310665752,4.071040000000003,436.4670000000002,3.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0,3.0,11.0,4.0,0.0,0.0,0.0,3.0,153.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4112397351789666
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,12.8805,12.570133333333333,12.0623,0.8181999999999992,12.0623,12.812,12.8755,12.8805,,,,,,,,12.1155,,,,,,,12.1665,12.4483,12.5116,12.6493,12.7298,12.7812,12.8091,0.2925842195942145,150.8416,10.4345,9.498133333333334,7.9531,2.4814,10.4345,,,10.1068,7.9531,,,,,,,1.1006642913360196,28.4944,0.0009,1,1,1,-10.9833,7.4,-7.9484,12.0623,10.4345,12,3,15,1,3,0,0,1,1,583.281319752,0.9047619047619048,40.0,542.2680000000003,228.52872073414875,0.3935665288175819,0.1873762300016366,0.1873762300016366,-0.3935665288175819,-7.948360000000005,583.5960000000005,17.0,19.0,1.0,2.0,3.0,0.0,0.0,0.0,15.0,15.0,19.0,9.0,1.0,2.0,3.0,3.0,334.5900000000001,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0884105901974101
CN1CC[C@]23c4ccccc4N[C@H]1[C@]21CCN(C)[C@H]3Nc2ccccc21,13.8647,13.8647,13.8647,0.0,13.8647,,,,,,,,,,,13.8647,,,,,,,,,,,,,,0.0,27.7294,7.64,6.8699,6.0998,1.5401999999999996,7.64,,,7.64,6.0998,6.0998,,,,,,0.7700999999999998,27.4796,0.3653,1,1,1,2.5992,7.4,3.0366,13.8647,7.64,2,4,6,1,3,0,0,1,1,346.215746832,0.4545454545454545,26.0,320.2700000000001,154.73398556303297,0.3685523177861507,0.0900586459515413,0.0900586459515413,-0.3685523177861507,3.036600000000001,346.478,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,2.0,2.0,6.0,30.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7676077233421975
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,8.3955,8.3955,8.3955,0.0,8.3955,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.3955,2.5088,2.13646,1.6288,0.8799999999999999,2.5088,,,2.4632,2.2122,1.8693,1.6288,,,,,0.3406540156816003,10.6823,0.9082,1,1,1,1.104,7.4,1.1458,8.3955,2.5088,1,5,6,1,2,0,0,0,1,277.038193464,0.1111111111111111,19.0,270.213,109.8180739719678,0.3958381352137377,0.3958381352137377,0.3577269778122232,-0.3577269778122232,1.1457999999999997,277.269,1.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,1.0,10.0,3.0,0.0,0.0,0.0,3.0,115.42,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4332879418057317
C=C1C/C(=C/C)C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@]1(C)O)[C@H]23,12.1737,12.1737,12.1737,0.0,12.1737,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.1737,6.267,6.267,6.267,0.0,6.267,,,,,,,,,,,0.0,6.267,0.9314,1,1,1,1.082,7.4,1.1129,12.1737,6.267,1,1,2,1,1,0,0,0,0,333.157622836,0.5555555555555556,24.0,310.20000000000005,140.96116649693212,0.458727957465966,0.3420030496930488,0.3420030496930488,-0.458727957465966,1.1128999999999998,333.384,1.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,1.0,6.0,0.0,0.0,2.0,2.0,3.0,76.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065776702326651
