smiles	canonical_smiles	inchi_key	inchi_key_connectivity	chembl_connectivity_match	error
C=C(C)[C@H]1[C@@H]2OC(=O)[C@@H]1[C@@]1(O)C[C@@H]3O[C@]34C(=O)O[C@H]2[C@]41C	C=C(C)[C@H]1[C@@H]2OC(=O)[C@@H]1[C@@]1(O)C[C@@H]3O[C@]34C(=O)O[C@H]2[C@]41C	PIMZUZSSNYHVCU-YDNPRMHYSA-N	PIMZUZSSNYHVCU	True	
C=C(CC)C(=O)c1ccc(OCC(=O)[O-])c(Cl)c1Cl	C=C(CC)C(=O)c1ccc(OCC(=O)[O-])c(Cl)c1Cl	AVOLMBLBETYQHX-UHFFFAOYSA-M	AVOLMBLBETYQHX	True	
C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@@H]3c4csc(n4)[C@@H]4NC(=O)c5csc(n5)[C@@H]([C@](C)(O)[C@H](C)O)NC(=O)[C@@H]5CSC(=N5)/C(=C/C)NC(=O)[C@@H]([C@H](C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)[C@@H](C)NC(=O)C(=C)NC(=O)[C@@H](C)NC(=O)[C@@H]([C@@H](C)CC)N[C@H]2C=Cc3c([C@H](C)O)cc(nc3[C@@H]2O)C(=O)O[C@H]4C)n1)C(N)=O	C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@@H]3c4csc(n4)[C@@H]4NC(=O)c5csc(n5)[C@@H]([C@](C)(O)[C@H](C)O)NC(=O)[C@@H]5CSC(=N5)/C(=C/C)NC(=O)[C@@H]([C@H](C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)[C@@H](C)NC(=O)C(=C)NC(=O)[C@@H](C)NC(=O)[C@@H]([C@@H](C)CC)N[C@H]2C=Cc3c([C@H](C)O)cc(nc3[C@@H]2O)C(=O)O[C@H]4C)n1)C(N)=O	NSFFHOGKXHRQEW-BKXQSHPOSA-N	NSFFHOGKXHRQEW	True	
C=C(c1ccc(C(=O)[O-])cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	C=C(c1ccc(C(=O)[O-])cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	NAVMQTYZDKMPEU-UHFFFAOYSA-M	NAVMQTYZDKMPEU	True	
C=C/C=C/CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O	C=C/C=C/CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O	ROVGZAWFACYCSP-WIURDZCKSA-N	ROVGZAWFACYCSP	True	
C=C1/C(=C/C=C2\CCCC3(C)C2CCC3C(C)/C=C/C(O)C2CC2)CC(O)CC1O	C=C1/C(=C/C=C2\CCCC3(C)C2CCC3C(C)/C=C/C(O)C2CC2)CC(O)CC1O	LWQQLNNNIPYSNX-NNEHDCEKSA-N	LWQQLNNNIPYSNX	True	
C=C1/C(=C/C=C2\CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O	C=C1/C(=C/C=C2\CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O	BJYLYJCXYAMOFT-VDEHPEQNSA-N	BJYLYJCXYAMOFT	True	
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]2CC[C@H]3[C@@H](C)CCCC(C)C)C[C@H](O)C[C@H]1O	C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]2CC[C@H]3[C@@H](C)CCCC(C)C)C[C@H](O)C[C@H]1O	OFHCOWSQAMBJIW-BECVCULNSA-N	OFHCOWSQAMBJIW	True	
C=C1C(=O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3	C=C1C(=O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3	KZDTWBJGGIIKEG-UHFFFAOYSA-N	KZDTWBJGGIIKEG	True	
C=C1C(=O)OC2C1CCC(C)C1=CCC(=O)C12C	C=C1C(=O)OC2C1CCC(C)C1=CCC(=O)C12C	ALDYHLYMNPPSIB-UHFFFAOYSA-N	ALDYHLYMNPPSIB	True	
C=C1C(=O)OC2CC3(C)C(CCC(C)=O)C3CC12	C=C1C(=O)OC2CC3(C)C(CCC(C)=O)C3CC12	AGIQIKMGJVLKMA-UHFFFAOYSA-N	AGIQIKMGJVLKMA	True	
C=C1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C(C)C1C)C23	C=C1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C(C)C1C)C23	FLUOSFVUPTUYEX-UHFFFAOYSA-N	FLUOSFVUPTUYEX	True	
C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@]3(C)[C@@H](O)[C@H]12	C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@]3(C)[C@@H](O)[C@H]12	ZVLOPMNVFLSSAA-GLWQHLDKSA-N	ZVLOPMNVFLSSAA	True	
C=C1C(=O)O[C@@H]2[C@H]1CCC(C)=CCC[C@@]1(C)O[C@@H]21	C=C1C(=O)O[C@@H]2[C@H]1CCC(C)=CCC[C@@]1(C)O[C@@H]21	KTEXNACQROZXEV-SFDCQRBFSA-N	KTEXNACQROZXEV	True	
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=CCC[C@@]1(C)O[C@@H]21	C=C1C(=O)O[C@H]2[C@H]1CCC(C)=CCC[C@@]1(C)O[C@@H]21	KTEXNACQROZXEV-PWNZVWSESA-N	KTEXNACQROZXEV	True	
C=C1C(CO)C(O)CC1n1cnc2c(=O)nc(N)[nH]c21	C=C1C(CO)C(O)CC1n1cnc2c(=O)nc(N)[nH]c21	QDGZDCVAUDNJFG-UHFFFAOYSA-N	QDGZDCVAUDNJFG	True	
C=C1C(O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3	C=C1C(O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3	MUUCXUURBKGVOZ-UHFFFAOYSA-N	MUUCXUURBKGVOZ	True	
C=C1C/C(=C/C)C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@]1(C)O)[C@H]23	C=C1C/C(=C/C)C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@]1(C)O)[C@H]23	FCEVNJIUIMLVML-ZROSAYKKSA-N	FCEVNJIUIMLVML	True	
C=C1C/C(=C\C)C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@]1(C)O)C23	C=C1C/C(=C\C)C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@]1(C)O)C23	FCEVNJIUIMLVML-MIULREJOSA-N	FCEVNJIUIMLVML	True	
C=C1C2CCC3C4(C)CCCC(C)(C(=O)O)C4CCC3(C2)C1O	C=C1C2CCC3C4(C)CCCC(C)(C(=O)O)C4CCC3(C2)C1O	GVGJRXSJJHLPGZ-UHFFFAOYSA-N	GVGJRXSJJHLPGZ	True	
C=C1C=C(Br)C2(OCCCO2)[C@H]2O[C@@H]12	C=C1C=C(Br)C2(OCCCO2)[C@H]2O[C@@H]12	NBBOYIREVURZMC-IUCAKERBSA-N	NBBOYIREVURZMC	True	
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23	C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23	FCEVNJIUIMLVML-UHFFFAOYSA-N	FCEVNJIUIMLVML	True	
C=C1CC/C=C(/C)CC[C@@H]2[C@H]1CC2(C)C	C=C1CC/C=C(/C)CC[C@@H]2[C@H]1CC2(C)C	NPNUFJAVOOONJE-ULKYWBSGSA-N	NPNUFJAVOOONJE	True	
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O	C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O	IXORZMNAPKEEDV-UHFFFAOYSA-N	IXORZMNAPKEEDV	True	
C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12	C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12	BFYIZQONLCFLEV-UHFFFAOYSA-N	BFYIZQONLCFLEV	True	
C=C1CC2C3C=CC4=CC(=O)CCC4(C)C3C(O)CC2(C)[C@@]1(O)C(=O)CO	C=C1CC2C3C=CC4=CC(=O)CCC4(C)C3C(O)CC2(C)[C@@]1(O)C(=O)CO	MAAGHJOYEMWLNT-ODZMLSBPSA-N	MAAGHJOYEMWLNT	True	
C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO	C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO	WSVOMANDJDYYEY-UHFFFAOYSA-N	WSVOMANDJDYYEY	True	
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C	C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C	MECHNRXZTMCUDQ-UHFFFAOYSA-N	MECHNRXZTMCUDQ	True	
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C	C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C	QYSXJUFSXHHAJI-UHFFFAOYSA-N	QYSXJUFSXHHAJI	True	
C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5	C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5	WJBLNOPPDWQMCH-UHFFFAOYSA-N	WJBLNOPPDWQMCH	True	
C=C1CCC2C(c3c(C)c(O)c4c(c31)C(=O)C(C)C4)C2(C)C	C=C1CCC2C(c3c(C)c(O)c4c(c31)C(=O)C(C)C4)C2(C)C	BMHPRIPRPDSKRK-UHFFFAOYSA-N	BMHPRIPRPDSKRK	True	
C=C1CCC=C(C)CCC2C1CC2(C)C	C=C1CCC=C(C)CCC2C1CC2(C)C	NPNUFJAVOOONJE-UHFFFAOYSA-N	NPNUFJAVOOONJE	True	
C=C1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C)C	C=C1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C)C	NPNUFJAVOOONJE-ZIAGYGMSSA-N	NPNUFJAVOOONJE	True	
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CC[NH+]3CC2CC2)[C@H]1O5	C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CC[NH+]3CC2CC2)[C@H]1O5	WJBLNOPPDWQMCH-MBPVOVBZSA-O	WJBLNOPPDWQMCH	True	
C=C1CC[C@H](O)C/C1=C/C=C1/CCC[C@]2(C)[C@@H]1CC[C@H]2[C@H](C)CCCC(C)C	C=C1CC[C@H](O)C/C1=C/C=C1/CCC[C@]2(C)[C@@H]1CC[C@H]2[C@H](C)CCCC(C)C	QYSXJUFSXHHAJI-OAQDMWSYSA-N	QYSXJUFSXHHAJI	True	
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3	C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3	OMHUCGDTACNQEX-OSHKXICASA-N	OMHUCGDTACNQEX	True	
C=C1C[C@@]23C[C@@H]4[C@@H]5[C@]6(C)C[C@H](OC(=O)c7ccccc7)[C@@H](OC(C)=O)[C@]57[C@H]([C@@H]2[C@@H](O)[C@@H]1[C@H](OC(C)=O)[C@H]37)N4C6	C=C1C[C@@]23C[C@@H]4[C@@H]5[C@]6(C)C[C@H](OC(=O)c7ccccc7)[C@@H](OC(C)=O)[C@]57[C@H]([C@@H]2[C@@H](O)[C@@H]1[C@H](OC(C)=O)[C@H]37)N4C6	MXDMNWAHROTMFX-UYRYUIPHSA-N	MXDMNWAHROTMFX	True	
C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)CO	C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)CO	YVHXHNGGPURVOS-HAFRAUPKSA-N	YVHXHNGGPURVOS	True	
C=C1C[C@]23CC[C@H]4[C@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3	C=C1C[C@]23CC[C@H]4[C@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3	CHSPVGNDBQFQNR-OAUYYHDTSA-N	CHSPVGNDBQFQNR	True	
C=C1C[C@]23C[C@@]1(O)CC[C@@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O	C=C1C[C@]23C[C@@]1(O)CC[C@@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O	IXORZMNAPKEEDV-YBIIQOTESA-N	IXORZMNAPKEEDV	True	
C=C1C[C@]23C[C@H]4[C@@H]5[C@@]6(C)C[C@H](OC(=O)c7ccccc7)[C@@H](OC(C)=O)[C@]57[C@@H]2[C@@H](OC(C)=O)[C@H]1[C@@H](O)[C@H]3[C@H]7N4C6	C=C1C[C@]23C[C@H]4[C@@H]5[C@@]6(C)C[C@H](OC(=O)c7ccccc7)[C@@H](OC(C)=O)[C@]57[C@@H]2[C@@H](OC(C)=O)[C@H]1[C@@H](O)[C@H]3[C@H]7N4C6	MXDMNWAHROTMFX-DNEYINIBSA-N	MXDMNWAHROTMFX	True	
C=C1[C@@H](C)C2[C@H](Cc3ccccc3)NC(=O)[C@@]23C(/C=C/C[C@H](C)C[C@@](C)(O)/C=C/[C@@H]3OC(C)=O)[C@@H]1O	C=C1[C@@H](C)C2[C@H](Cc3ccccc3)NC(=O)[C@@]23C(/C=C/C[C@H](C)C[C@@](C)(O)/C=C/[C@@H]3OC(C)=O)[C@@H]1O	NAEWXXDGBKTIMN-OCBGEMMSSA-N	NAEWXXDGBKTIMN	True	
C=C1[C@@H](C)[C@H]2[C@@H](Cc3ccccc3)NC(=O)[C@@]23[C@H](OC(C)=O)/C=C\[C@](C)(O)C(=O)[C@@H](C)C/C=C\[C@H]3[C@@H]1O	C=C1[C@@H](C)[C@H]2[C@@H](Cc3ccccc3)NC(=O)[C@@]23[C@H](OC(C)=O)/C=C\[C@](C)(O)C(=O)[C@@H](C)C/C=C\[C@H]3[C@@H]1O	SDZRWUKZFQQKKV-MTGUWUAZSA-N	SDZRWUKZFQQKKV	True	
C=C1[C@@H](O)[C@@]23C[C@@H]1[C@H](O)C[C@H]2[C@]12[C@H](O)CC[C@@]4(C)CN(CC)[C@@H]1[C@@H]3C[C@H]42	C=C1[C@@H](O)[C@@]23C[C@@H]1[C@H](O)C[C@H]2[C@]12[C@H](O)CC[C@@]4(C)CN(CC)[C@@H]1[C@@H]3C[C@H]42	AZAZKLKDEOMJBJ-IZGUTHKGSA-N	AZAZKLKDEOMJBJ	True	
C=C1[C@@H]2CC[C@H]3[C@@]4(C)C[C@@H](O[C@@H]5O[C@H](CO)[C@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@@H]5OC(=O)CC(C)C)C[C@@H](C(=O)O)[C@H]4CC[C@@]3(C2)[C@H]1O	C=C1[C@@H]2CC[C@H]3[C@@]4(C)C[C@@H](O[C@@H]5O[C@H](CO)[C@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@@H]5OC(=O)CC(C)C)C[C@@H](C(=O)O)[C@H]4CC[C@@]3(C2)[C@H]1O	FYQXODZRNSCOTR-MJANIZQOSA-L	FYQXODZRNSCOTR	True	
C=C1c2cccc([O-])c2C(=O)C2=C([O-])[C@]3(O)C(=O)C(C(N)=O)=C([O-])[C@@H]([NH+](C)C)[C@@H]3[C@@H](O)[C@H]12	C=C1c2cccc([O-])c2C(=O)C2=C([O-])[C@]3(O)C(=O)C(C(N)=O)=C([O-])[C@@H]([NH+](C)C)[C@@H]3[C@@H](O)[C@H]12	MHIGBKBJSQVXNH-IWVLMIASSA-L	MHIGBKBJSQVXNH	True	
C=CC(=O)NC(C)(C)CS(=O)(=O)[O-]	C=CC(=O)NC(C)(C)CS(=O)(=O)[O-]	XHZPRMZZQOIPDS-UHFFFAOYSA-M	XHZPRMZZQOIPDS	True	
C=CC(=O)OC[C@H](CC)CCCC	C=CC(=O)OC[C@H](CC)CCCC	GOXQRTZXKQZDDN-SNVBAGLBSA-N	GOXQRTZXKQZDDN	True	
C=CC(=O)[O-]	C=CC(=O)[O-]	NIXOWILDQLNWCW-UHFFFAOYSA-M	NIXOWILDQLNWCW	True	
C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)O)C3	C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)O)C3	JCDLLLXYAICSQV-UHFFFAOYSA-N	JCDLLLXYAICSQV	True	
C=CC1(C)CC(OC(=O)CSC2CC3CCC(C2)N3C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O	C=CC1(C)CC(OC(=O)CSC2CC3CCC(C2)N3C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O	STZYTFJPGGDRJD-UHFFFAOYSA-N	STZYTFJPGGDRJD	True	
C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1	C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1	RTXOFQZKPXMALH-GHXIOONMSA-M	RTXOFQZKPXMALH	True	
C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)[O-])c3csc(N)n3)[C@H]2SC1	C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)[O-])c3csc(N)n3)[C@H]2SC1	OKBVVJOGVLARMR-QSWIMTSFSA-L	OKBVVJOGVLARMR	True	
C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C	KSFOVUSSGSKXFI-UHFFFAOYSA-L	KSFOVUSSGSKXFI	True	
C=CC1=C[C@@H](O)[C@@H]2O[C@@H]2C12OCCCO2	C=CC1=C[C@@H](O)[C@@H]2O[C@@H]2C12OCCCO2	HOAZDOMAZVQBKK-UTLUCORTSA-N	HOAZDOMAZVQBKK	True	
C=CC1CNCCC1CCCc1ccnc2ccc(OC)cc12	C=CC1CNCCC1CCCc1ccnc2ccc(OC)cc12	XFXANHWIBFMEOY-UHFFFAOYSA-N	XFXANHWIBFMEOY	True	
C=CC1O[C@@H]2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)[C@]2(C(=O)CO)O1	C=CC1O[C@@H]2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)[C@]2(C(=O)CO)O1	JGSKXHVNDZFORI-BREAVPFCSA-N	JGSKXHVNDZFORI	True	
C=CCC1(C(C)CCC)C(=O)N=C([S-])NC1=O	C=CCC1(C(C)CCC)C(=O)N=C([S-])NC1=O	XLOMZPUITCYLMJ-UHFFFAOYSA-M	XLOMZPUITCYLMJ	True	
C=CCC1(C(C)CCC)C(=O)NC(S)=[NH+]C1=O	C=CCC1(C(C)CCC)C(=O)NC(S)=[NH+]C1=O	XLOMZPUITCYLMJ-UHFFFAOYSA-O	XLOMZPUITCYLMJ	True	
C=CCC1=C(C)[C@H](OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O	C=CCC1=C(C)[C@H](OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O	ZCVAOQKBXKSDMS-USXIJHARSA-N	ZCVAOQKBXKSDMS	True	
C=CCN1C(=NC(=O)CC)SC2CS(=O)(=O)CC21	C=CCN1C(=NC(=O)CC)SC2CS(=O)(=O)CC21	SKBULNHCEGPGGB-UHFFFAOYSA-N	SKBULNHCEGPGGB	True	
C=CCN1C(=O)C(CC(=O)Nc2ccccc2)SC1=Nc1ccc(S(N)(=O)=O)cc1	C=CCN1C(=O)C(CC(=O)Nc2ccccc2)SC1=Nc1ccc(S(N)(=O)=O)cc1	LGYLWMTVHRSFIN-UHFFFAOYSA-N	LGYLWMTVHRSFIN	True	
C=CCN1CCC23c4c5ccc(O)c4OC2C2(OC)C=CC3(CC2[C@](C)(O)CCC)C1C5	C=CCN1CCC23c4c5ccc(O)c4OC2C2(OC)C=CC3(CC2[C@](C)(O)CCC)C1C5	OSQIRUUENNTOQL-MWFGDBNCSA-N	OSQIRUUENNTOQL	True	
C=CCN1CCC23c4c5ccc(OC(C)=O)c4OC2C(OC(C)=O)C=CC3C1C5	C=CCN1CCC23c4c5ccc(OC(C)=O)c4OC2C(OC(C)=O)C=CC3C1C5	PRQBBJWORXAHMN-UHFFFAOYSA-N	PRQBBJWORXAHMN	True	
C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@@H]1C5	C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@@H]1C5	UZHSEJADLWPNLE-WQANXHIZSA-N	UZHSEJADLWPNLE	True	
C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)C=C(C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O	C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)C=C(C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O	AYUNIORJHRXIBJ-JDHGPBJTSA-N	AYUNIORJHRXIBJ	True	
C=CCNC1=C2C[C@H](C)C[C@H](OC)[C@@H](O)[C@@H](C)C=C(C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O	C=CCNC1=C2C[C@H](C)C[C@H](OC)[C@@H](O)[C@@H](C)C=C(C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O	AYUNIORJHRXIBJ-OSOUAJTJSA-N	AYUNIORJHRXIBJ	True	
C=CCOCC(O)CS(=O)(=O)[O-]	C=CCOCC(O)CS(=O)(=O)[O-]	KOQQKLZTINXBAS-UHFFFAOYSA-M	KOQQKLZTINXBAS	True	
C=CCOC[C@H]1CO1	C=CCOC[C@H]1CO1	LSWYGACWGAICNM-LURJTMIESA-N	LSWYGACWGAICNM	True	
C=CCON/C(CCC)=C1\C(=O)CC(C)(C)C(C(=O)OC)=C1[O-]	C=CCON/C(CCC)=C1\C(=O)CC(C)(C)C(C(=O)OC)=C1[O-]	OSKVCTBASLBKQC-ACCUITESSA-M	OSKVCTBASLBKQC	True	
C=CCOc1ccccc1OCC(O)C[NH2+]C(C)C	C=CCOc1ccccc1OCC(O)C[NH2+]C(C)C	CEMAWMOMDPGJMB-UHFFFAOYSA-O	CEMAWMOMDPGJMB	True	
C=CCOc1ccccc1OC[C@H](O)CNC(C)C	C=CCOc1ccccc1OC[C@H](O)CNC(C)C	CEMAWMOMDPGJMB-CYBMUJFWSA-N	CEMAWMOMDPGJMB	True	
C=CCS(=O)(=O)[O-]	C=CCS(=O)(=O)[O-]	UIIIBRHUICCMAI-UHFFFAOYSA-M	UIIIBRHUICCMAI	True	
C=CCSCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-]	C=CCSCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-]	QULKGELYPOJSLP-UHFFFAOYSA-M	QULKGELYPOJSLP	True	
C=CCSC[C@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1	C=CCSC[C@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1	VGLGVJVUHYTIIU-NSHDSACASA-N	VGLGVJVUHYTIIU	True	
C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@@H]2O[C@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC	C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@@H]2O[C@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC	QJJXYPPXXYFBGM-WYWJCOTISA-N	QJJXYPPXXYFBGM	True	
C=CC[C@H](N)c1ccccc1-c1noc2ccccc12	C=CC[C@H](N)c1ccccc1-c1noc2ccccc12	AYDSLXXUAYWCBG-HNNXBMFYSA-N	AYDSLXXUAYWCBG	True	
C=CC[C@]1([C@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O	C=CC[C@]1([C@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O	NZXKDOXHBHYTKP-YGRLFVJLSA-N	NZXKDOXHBHYTKP	True	
C=CC[N+]1(C2CC3C4CCC5CC(O)C(N6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1	C=CC[N+]1(C2CC3C4CCC5CC(O)C(N6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1	YXRDKMPIGHSVRX-UHFFFAOYSA-N	YXRDKMPIGHSVRX	True	
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H]([NH+]6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1	C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H]([NH+]6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1	YXRDKMPIGHSVRX-OOJCLDBCSA-O	YXRDKMPIGHSVRX	True	
